timestamp,Primary Data Center (kW),Backup Data Center (kW)
2025-03-18 07:55:00,251.27,40.23
2025-03-18 08:00:00,249.19,41.6
2025-03-18 08:05:00,247.95,41.29
2025-03-18 08:10:00,245.39,39.21
2025-03-18 08:15:00,249.7,39.9
2025-03-18 08:20:00,252.24,39.76
2025-03-18 08:25:00,252.79,38.12
2025-03-18 08:30:00,250.69,41.62
2025-03-18 08:35:00,251.24,39.54
2025-03-18 08:40:00,250.93,41.08
2025-03-18 08:45:00,247.79,39.6
2025-03-18 08:50:00,245.39,40.99
2025-03-18 08:55:00,248.31,39.52
2025-03-18 09:00:00,245.2,41.12
2025-03-18 09:05:00,252.47,40.32
2025-03-18 09:10:00,257.47,40.69
2025-03-18 09:15:00,253.04,40.7
2025-03-18 09:20:00,249.16,40.3
2025-03-18 09:25:00,250.05,39.43
2025-03-18 09:30:00,253.46,39.18
2025-03-18 09:35:00,248.2,42.14
2025-03-18 09:40:00,250.4,41.52
2025-03-18 09:45:00,243.49,40.32
2025-03-18 09:50:00,246.65,41.24
2025-03-18 09:55:00,248.29,39.39
2025-03-18 10:00:00,251.91,40.2
2025-03-18 10:05:00,247.7,38.4
2025-03-18 10:10:00,251.86,39.24
2025-03-18 10:15:00,250.55,39.85
2025-03-18 10:20:00,255.58,39.85
2025-03-18 10:25:00,246.77,40.13
2025-03-18 10:30:00,243.94,38.63
2025-03-18 10:35:00,242.69,40.05
2025-03-18 10:40:00,249.55,40.08
2025-03-18 10:45:00,253.45,40.25
2025-03-18 10:50:00,250.56,40.75
2025-03-18 10:55:00,251.98,39.43
2025-03-18 11:00:00,249.85,38.51
2025-03-18 11:05:00,250.71,40.45
2025-03-18 11:10:00,245.47,40.36
2025-03-18 11:15:00,255.8,40.29
2025-03-18 11:20:00,251.45,41.44
2025-03-18 11:25:00,246.05,40.21
2025-03-18 11:30:00,244.11,40.78
2025-03-18 11:35:00,251.6,40.06
2025-03-18 11:40:00,249.67,40.12
2025-03-18 11:45:00,249.15,39.42
2025-03-18 11:50:00,254.3,39.97
2025-03-18 11:55:00,248.29,40.2
2025-03-18 12:00:00,247.45,40.33
2025-03-18 12:05:00,252.17,41.33
2025-03-18 12:10:00,251.82,41.43
2025-03-18 12:15:00,246.13,41.61
2025-03-18 12:20:00,252.37,39.74
2025-03-18 12:25:00,255.88,40.09
2025-03-18 12:30:00,248.99,41.07
2025-03-18 12:35:00,248.18,40.06
2025-03-18 12:40:00,247.82,41.39
2025-03-18 12:45:00,252.55,37.69
2025-03-18 12:50:00,252.67,41.59
2025-03-18 12:55:00,246.67,39.31
2025-03-18 13:00:00,268.41,39.93
2025-03-18 13:05:00,268.83,39.7
2025-03-18 13:10:00,265.88,40.83
2025-03-18 13:15:00,258.44,39.82
2025-03-18 13:20:00,267.38,42.02
2025-03-18 13:25:00,260.12,40.57
2025-03-18 13:30:00,267.22,39.79
2025-03-18 13:35:00,268.04,40.93
2025-03-18 13:40:00,267.87,40.63
2025-03-18 13:45:00,257.15,39.83
2025-03-18 13:50:00,262.82,41.25
2025-03-18 13:55:00,267.23,40.84
2025-03-18 14:00:00,264.75,41.21
2025-03-18 14:05:00,260.43,38.97
2025-03-18 14:10:00,263.69,39.7
2025-03-18 14:15:00,264.98,39.6
2025-03-18 14:20:00,259.86,40.85
2025-03-18 14:25:00,270.12,41.01
2025-03-18 14:30:00,267.43,41.02
2025-03-18 14:35:00,265.45,39.66
2025-03-18 14:40:00,262.79,39.29
2025-03-18 14:45:00,264.06,39.7
2025-03-18 14:50:00,263.04,41.46
2025-03-18 14:55:00,262.03,41.8
2025-03-18 15:00:00,250.45,40.47
2025-03-18 15:05:00,253.31,39.63
2025-03-18 15:10:00,249.43,39.7
2025-03-18 15:15:00,248.76,40.36
2025-03-18 15:20:00,250.54,37.32
2025-03-18 15:25:00,252.35,40.36
2025-03-18 15:30:00,248.43,39.62
2025-03-18 15:35:00,245.86,39.24
2025-03-18 15:40:00,252.84,39.98
2025-03-18 15:45:00,245.91,39.12
2025-03-18 15:50:00,251.6,40.6
2025-03-18 15:55:00,249.71,39.91
2025-03-18 16:00:00,247.31,40.98
2025-03-18 16:05:00,254.16,37.97
2025-03-18 16:10:00,252.99,40.32
2025-03-18 16:15:00,251.73,38.45
2025-03-18 16:20:00,251.32,39.4
2025-03-18 16:25:00,251.43,41.27
2025-03-18 16:30:00,247.05,39.48
2025-03-18 16:35:00,248.31,41.39
2025-03-18 16:40:00,245.08,42.01
2025-03-18 16:45:00,250.88,40.68
2025-03-18 16:50:00,254.3,40.56
2025-03-18 16:55:00,248.85,38.29
2025-03-18 17:00:00,250.71,39.88
2025-03-18 17:05:00,248.4,40.8
2025-03-18 17:10:00,248.59,42.94
2025-03-18 17:15:00,248.98,39.46
2025-03-18 17:20:00,245.61,40.54
2025-03-18 17:25:00,253.42,39.7
2025-03-18 17:30:00,249.98,39.88
2025-03-18 17:35:00,252.91,41.07
2025-03-18 17:40:00,250.91,40.17
2025-03-18 17:45:00,247.58,38.83
2025-03-18 17:50:00,249.05,38.41
2025-03-18 17:55:00,245.24,41.15
2025-03-18 18:00:00,302.37,41.71
2025-03-18 18:05:00,300.41,38.2
2025-03-18 18:10:00,297.64,39.69
2025-03-18 18:15:00,295.48,40.16
2025-03-18 18:20:00,298.27,39.69
2025-03-18 18:25:00,296.68,40.02
2025-03-18 18:30:00,300.41,40.19
2025-03-18 18:35:00,296.84,40.96
2025-03-18 18:40:00,306.16,39.73
2025-03-18 18:45:00,302.96,42.77
2025-03-18 18:50:00,298.88,40.41
2025-03-18 18:55:00,295.54,39.6
2025-03-18 19:00:00,299.67,40.37
2025-03-18 19:05:00,294.12,40.37
2025-03-18 19:10:00,303.18,39.18
2025-03-18 19:15:00,302.37,39.96
2025-03-18 19:20:00,304.35,40.85
2025-03-18 19:25:00,298.33,40.42
2025-03-18 19:30:00,302.42,39.53
2025-03-18 19:35:00,304.15,40.71
2025-03-18 19:40:00,298.69,39.87
2025-03-18 19:45:00,297.8,40.35
2025-03-18 19:50:00,304.04,39.79
2025-03-18 19:55:00,300.44,38.8
2025-03-18 20:00:00,251.28,39.96
2025-03-18 20:05:00,249.74,40.17
2025-03-18 20:10:00,246.25,42.16
2025-03-18 20:15:00,253.31,42.37
2025-03-18 20:20:00,243.91,40.57
2025-03-18 20:25:00,252.99,38.71
2025-03-18 20:30:00,249.16,38.22
2025-03-18 20:35:00,249.44,37.78
2025-03-18 20:40:00,248.4,42.37
2025-03-18 20:45:00,251.58,40.06
2025-03-18 20:50:00,251.23,40.42
2025-03-18 20:55:00,254.83,39.58
2025-03-18 21:00:00,249.45,38.83
2025-03-18 21:05:00,249.45,41.28
2025-03-18 21:10:00,248.94,40.03
2025-03-18 21:15:00,250.31,40
2025-03-18 21:20:00,248.65,39.75
2025-03-18 21:25:00,253.47,41.08
2025-03-18 21:30:00,299.11,40.04
2025-03-18 21:35:00,289.23,39.88
2025-03-18 21:40:00,291.13,41.32
2025-03-18 21:45:00,291.94,41.25
2025-03-18 21:50:00,296.98,39.23
2025-03-18 21:55:00,292.32,40.36
2025-03-18 22:00:00,296.66,39.28
2025-03-18 22:05:00,299.11,42.06
2025-03-18 22:10:00,297.31,40.58
2025-03-18 22:15:00,291.87,37.88
2025-03-18 22:20:00,291.4,39.56
2025-03-18 22:25:00,287,40.6
2025-03-18 22:30:00,296.47,39.9
2025-03-18 22:35:00,291.23,39.74
2025-03-18 22:40:00,295.13,39.41
2025-03-18 22:45:00,295.69,41.44
2025-03-18 22:50:00,291.07,38.74
2025-03-18 22:55:00,297.83,41.69
2025-03-18 23:00:00,291.89,40.1
2025-03-18 23:05:00,293.22,41.07
2025-03-18 23:10:00,291.45,40.55
2025-03-18 23:15:00,295.15,39.82
2025-03-18 23:20:00,293.01,40.36
2025-03-18 23:25:00,301.81,40.32
2025-03-18 23:30:00,248.07,38.23
2025-03-18 23:35:00,250.56,39.38
2025-03-18 23:40:00,249.16,40.88
2025-03-18 23:45:00,252.66,39.95
2025-03-18 23:50:00,250.01,40.14
2025-03-18 23:55:00,245.61,39.37
2025-03-19 00:00:00,250.6,38.75
2025-03-19 00:05:00,251.32,39.07
2025-03-19 00:10:00,246.16,38.62
2025-03-19 00:15:00,246.87,41.69
2025-03-19 00:20:00,248.03,40.48
2025-03-19 00:25:00,250.77,39.78
2025-03-19 00:30:00,248.93,39.56
2025-03-19 00:35:00,243.24,41.71
2025-03-19 00:40:00,247.72,39.99
2025-03-19 00:45:00,253.41,39.37
2025-03-19 00:50:00,251.9,40.31
2025-03-19 00:55:00,251.96,40.86
2025-03-19 01:00:00,249.83,40.39
2025-03-19 01:05:00,256.52,40.66
2025-03-19 01:10:00,249.79,39.66
2025-03-19 01:15:00,249.31,39.87
2025-03-19 01:20:00,248.58,40.11
2025-03-19 01:25:00,248.8,40.54
2025-03-19 01:30:00,312.35,41.34
2025-03-19 01:35:00,303.75,40.39
2025-03-19 01:40:00,306.44,38.5
2025-03-19 01:45:00,314.2,38.32
2025-03-19 01:50:00,307.67,41.09
2025-03-19 01:55:00,306.62,39.58
2025-03-19 02:00:00,309.5,42.22
2025-03-19 02:05:00,307.76,41.44
2025-03-19 02:10:00,310.88,39.27
2025-03-19 02:15:00,306.41,38.84
2025-03-19 02:20:00,314.5,40.04
2025-03-19 02:25:00,306.07,40.16
2025-03-19 02:30:00,309.75,39.59
2025-03-19 02:35:00,310.17,38.92
2025-03-19 02:40:00,310.74,40.03
2025-03-19 02:45:00,309.82,39.8
2025-03-19 02:50:00,309.98,40.24
2025-03-19 02:55:00,309.79,39.58
2025-03-19 03:00:00,313.92,42.88
2025-03-19 03:05:00,309.62,39.71
2025-03-19 03:10:00,312.89,39.89
2025-03-19 03:15:00,307.8,41.45
2025-03-19 03:20:00,309.99,41.31
2025-03-19 03:25:00,309.61,43.14
2025-03-19 03:30:00,253,42
2025-03-19 03:35:00,248.24,41.37
2025-03-19 03:40:00,247.92,39.59
2025-03-19 03:45:00,249.53,38.06
2025-03-19 03:50:00,249.94,40.14
2025-03-19 03:55:00,243.69,39.72
2025-03-19 04:00:00,247.42,39.67
2025-03-19 04:05:00,253.33,40.38
2025-03-19 04:10:00,249.24,39.85
2025-03-19 04:15:00,249.28,39.93
2025-03-19 04:20:00,251.71,39.74
2025-03-19 04:25:00,251.62,38.98
2025-03-19 04:30:00,255.22,39.9
2025-03-19 04:35:00,251.89,41.41
2025-03-19 04:40:00,248.68,40.35
2025-03-19 04:45:00,250.17,39.69
2025-03-19 04:50:00,252.32,39.3
2025-03-19 04:55:00,252.89,40.17
2025-03-19 05:00:00,247.29,115.59
2025-03-19 05:05:00,252.01,115.3
2025-03-19 05:10:00,255.3,114.1
2025-03-19 05:15:00,249.48,113.93
2025-03-19 05:20:00,250.03,115.98
2025-03-19 05:25:00,247.22,114.18
2025-03-19 05:30:00,246.81,113.59
2025-03-19 05:35:00,250.03,114.14
2025-03-19 05:40:00,252.36,114.06
2025-03-19 05:45:00,249.1,115.09
2025-03-19 05:50:00,253.32,115.43
2025-03-19 05:55:00,252.72,116
2025-03-19 06:00:00,248.9,114.8
2025-03-19 06:05:00,252.19,114.09
2025-03-19 06:10:00,249.61,113.71
2025-03-19 06:15:00,250.28,114.16
2025-03-19 06:20:00,253.22,113.72
2025-03-19 06:25:00,257.32,114.56
2025-03-19 06:30:00,245.81,115.88
2025-03-19 06:35:00,249.01,116.75
2025-03-19 06:40:00,253.48,114.05
2025-03-19 06:45:00,249.27,115.41
2025-03-19 06:50:00,248.71,113.88
2025-03-19 06:55:00,255,115.18
2025-03-19 07:00:00,249.82,39.4
2025-03-19 07:05:00,252.36,39.76
2025-03-19 07:10:00,249.07,41.46
2025-03-19 07:15:00,245.32,40.6
2025-03-19 07:20:00,248.47,40.41
2025-03-19 07:25:00,252.05,41.37
2025-03-19 07:30:00,250.58,39.13
2025-03-19 07:35:00,247.61,39.76
2025-03-19 07:40:00,256.19,40.39
2025-03-19 07:45:00,250.35,41.18
2025-03-19 07:50:00,247.01,41.03
2025-03-19 07:55:00,253.9,40.43
2025-03-19 08:00:00,252.75,40.68
2025-03-19 08:05:00,248.32,40.19
2025-03-19 08:10:00,251.96,40.52
2025-03-19 08:15:00,252.37,41.35
2025-03-19 08:20:00,251.39,39.02
2025-03-19 08:25:00,250.39,39
2025-03-19 08:30:00,244.7,40.43
2025-03-19 08:35:00,249.03,41.49
2025-03-19 08:40:00,249.84,40.27
2025-03-19 08:45:00,248.25,39.14
2025-03-19 08:50:00,248.93,41.54
2025-03-19 08:55:00,252.1,39.76
2025-03-19 09:00:00,248.5,40.12
2025-03-19 09:05:00,244.91,38.04
2025-03-19 09:10:00,248.12,40.13
2025-03-19 09:15:00,248.39,40.72
2025-03-19 09:20:00,249.51,40.04
2025-03-19 09:25:00,246.32,40.95
2025-03-19 09:30:00,249.07,39.06
2025-03-19 09:35:00,247.37,39.05
2025-03-19 09:40:00,252.34,40.41
2025-03-19 09:45:00,249.42,41.58
2025-03-19 09:50:00,251.64,39.37
2025-03-19 09:55:00,250.83,40.08
2025-03-19 10:00:00,246.15,38.69
2025-03-19 10:05:00,249.87,40.84
2025-03-19 10:10:00,255.01,39.06
2025-03-19 10:15:00,245.17,40.25
2025-03-19 10:20:00,252.84,40.15
2025-03-19 10:25:00,250.3,39.08
2025-03-19 10:30:00,245.47,40.86
2025-03-19 10:35:00,251.72,38.23
2025-03-19 10:40:00,253.01,41.07
2025-03-19 10:45:00,249.82,38.89
2025-03-19 10:50:00,250.92,42.28
2025-03-19 10:55:00,255.47,40.99
2025-03-19 11:00:00,248.18,40.8
2025-03-19 11:05:00,255.48,39.24
2025-03-19 11:10:00,254.93,40.52
2025-03-19 11:15:00,246.02,39.41
2025-03-19 11:20:00,250.37,39.5
2025-03-19 11:25:00,250.2,40.6
2025-03-19 11:30:00,253.88,39.01
2025-03-19 11:35:00,253.51,40.57
2025-03-19 11:40:00,254.53,38.85
2025-03-19 11:45:00,245.14,40
2025-03-19 11:50:00,254.13,40.39
2025-03-19 11:55:00,251.7,40.62
2025-03-19 12:00:00,244.48,40.66
2025-03-19 12:05:00,253.94,40.84
2025-03-19 12:10:00,246.68,40.18
2025-03-19 12:15:00,252.32,39.59
2025-03-19 12:20:00,248.24,39.89
2025-03-19 12:25:00,249.38,41.42
2025-03-19 12:30:00,251.33,40.45
2025-03-19 12:35:00,249.37,41.05
2025-03-19 12:40:00,245.64,40.16
2025-03-19 12:45:00,250.92,41.69
2025-03-19 12:50:00,246.54,40.21
2025-03-19 12:55:00,251.63,40.61
2025-03-19 13:00:00,261.24,39.16
2025-03-19 13:05:00,265.42,40.82
2025-03-19 13:10:00,266.09,41
2025-03-19 13:15:00,271.04,41.02
2025-03-19 13:20:00,259.19,40.66
2025-03-19 13:25:00,265.95,38.98
2025-03-19 13:30:00,261.22,39.33
2025-03-19 13:35:00,266.44,38.98
2025-03-19 13:40:00,264.66,40.74
2025-03-19 13:45:00,267.31,40.61
2025-03-19 13:50:00,269.25,40.43
2025-03-19 13:55:00,263.99,40.48
2025-03-19 14:00:00,264.96,40.15
2025-03-19 14:05:00,267.71,39.82
2025-03-19 14:10:00,263.41,39.58
2025-03-19 14:15:00,266.21,39.44
2025-03-19 14:20:00,267.52,39.37
2025-03-19 14:25:00,261.77,41.08
2025-03-19 14:30:00,260.43,40.52
2025-03-19 14:35:00,265.53,41.2
2025-03-19 14:40:00,267.63,42.76
2025-03-19 14:45:00,260.49,40.94
2025-03-19 14:50:00,266.47,40.49
2025-03-19 14:55:00,263.9,40.3
2025-03-19 15:00:00,249.49,39.64
2025-03-19 15:05:00,253.09,41.49
2025-03-19 15:10:00,250.42,41.08
2025-03-19 15:15:00,247.43,40.95
2025-03-19 15:20:00,249.96,41.38
2025-03-19 15:25:00,249.3,38.76
2025-03-19 15:30:00,249.16,39.08
2025-03-19 15:35:00,253.54,40.66
2025-03-19 15:40:00,248.04,41.18
2025-03-19 15:45:00,247.62,40.15
2025-03-19 15:50:00,250.75,41.15
2025-03-19 15:55:00,251.92,40.7
2025-03-19 16:00:00,249.6,39.27
2025-03-19 16:05:00,246.31,39.28
2025-03-19 16:10:00,250.33,40.68
2025-03-19 16:15:00,257.27,40.55
2025-03-19 16:20:00,251.7,38.81
2025-03-19 16:25:00,245.01,40.19
2025-03-19 16:30:00,247.15,39.28
2025-03-19 16:35:00,250.28,38.31
2025-03-19 16:40:00,251.63,40.26
2025-03-19 16:45:00,247.91,40.94
2025-03-19 16:50:00,256.49,38.87
2025-03-19 16:55:00,251.61,40.37
2025-03-19 17:00:00,251,39.32
2025-03-19 17:05:00,253.77,40.85
2025-03-19 17:10:00,250.74,40.55
2025-03-19 17:15:00,244.1,41.24
2025-03-19 17:20:00,248.82,40.53
2025-03-19 17:25:00,248.08,39.66
2025-03-19 17:30:00,248.99,41.74
2025-03-19 17:35:00,250.34,40.62
2025-03-19 17:40:00,252.08,40.15
2025-03-19 17:45:00,247.68,39.99
2025-03-19 17:50:00,247.7,38.9
2025-03-19 17:55:00,249.77,41.09
2025-03-19 18:00:00,301.73,40.31
2025-03-19 18:05:00,301.65,39.77
2025-03-19 18:10:00,301.8,39.01
2025-03-19 18:15:00,303.33,40.28
2025-03-19 18:20:00,298.92,39.13
2025-03-19 18:25:00,303.36,39.69
2025-03-19 18:30:00,301,38.59
2025-03-19 18:35:00,300.47,40.05
2025-03-19 18:40:00,305.4,40
2025-03-19 18:45:00,299.04,40.44
2025-03-19 18:50:00,297.7,41.04
2025-03-19 18:55:00,304.4,39.11
2025-03-19 19:00:00,299.87,40.17
2025-03-19 19:05:00,303.32,39.79
2025-03-19 19:10:00,301.2,39.42
2025-03-19 19:15:00,294.74,39.59
2025-03-19 19:20:00,300.84,40.32
2025-03-19 19:25:00,301.87,38.75
2025-03-19 19:30:00,299.78,39.88
2025-03-19 19:35:00,301.87,41.03
2025-03-19 19:40:00,303.58,38.22
2025-03-19 19:45:00,304.41,39.77
2025-03-19 19:50:00,302.38,40.25
2025-03-19 19:55:00,297.47,39.88
2025-03-19 20:00:00,250.37,41.17
2025-03-19 20:05:00,247.86,39.07
2025-03-19 20:10:00,248.62,39.12
2025-03-19 20:15:00,248.57,39.05
2025-03-19 20:20:00,249.84,40.31
2025-03-19 20:25:00,250.67,40.92
2025-03-19 20:30:00,256.25,41.19
2025-03-19 20:35:00,250.74,39.69
2025-03-19 20:40:00,255.35,39.43
2025-03-19 20:45:00,249.96,40.27
2025-03-19 20:50:00,252.3,40.67
2025-03-19 20:55:00,248.93,38.58
2025-03-19 21:00:00,250.11,39.82
2025-03-19 21:05:00,247.85,40.89
2025-03-19 21:10:00,252.08,40.33
2025-03-19 21:15:00,247.66,40.21
2025-03-19 21:20:00,249.11,41.15
2025-03-19 21:25:00,250.66,39.73
2025-03-19 21:30:00,296.3,40.92
2025-03-19 21:35:00,296.57,39.65
2025-03-19 21:40:00,293.58,40.72
2025-03-19 21:45:00,290.92,40.37
2025-03-19 21:50:00,288.22,39.34
2025-03-19 21:55:00,292.32,39.3
2025-03-19 22:00:00,293.03,39.74
2025-03-19 22:05:00,292.92,38.49
2025-03-19 22:10:00,292.48,39.7
2025-03-19 22:15:00,296.38,40.78
2025-03-19 22:20:00,294.18,40.54
2025-03-19 22:25:00,294.59,39.11
2025-03-19 22:30:00,292.64,39.67
2025-03-19 22:35:00,299.9,39.72
2025-03-19 22:40:00,294.17,40.32
2025-03-19 22:45:00,287.95,40.78
2025-03-19 22:50:00,292.67,41.08
2025-03-19 22:55:00,291.01,38.82
2025-03-19 23:00:00,290.8,40.91
2025-03-19 23:05:00,296.39,40.72
2025-03-19 23:10:00,302.15,39.87
2025-03-19 23:15:00,291.37,40.42
2025-03-19 23:20:00,293.74,40.34
2025-03-19 23:25:00,292.64,41.3
2025-03-19 23:30:00,243.51,39.89
2025-03-19 23:35:00,253.43,41.2
2025-03-19 23:40:00,247.15,39.37
2025-03-19 23:45:00,252.29,40.56
2025-03-19 23:50:00,253.96,37.92
2025-03-19 23:55:00,249.64,40.49
2025-03-20 00:00:00,246.84,40.01
2025-03-20 00:05:00,241.72,38.09
2025-03-20 00:10:00,251.98,38.35
2025-03-20 00:15:00,256.43,39.01
2025-03-20 00:20:00,248.65,39.58
2025-03-20 00:25:00,251.4,39.7
2025-03-20 00:30:00,248.84,39.53
2025-03-20 00:35:00,248.18,39.71
2025-03-20 00:40:00,254.61,39.36
2025-03-20 00:45:00,250.51,41.46
2025-03-20 00:50:00,250.04,40
2025-03-20 00:55:00,250.39,40.67
2025-03-20 01:00:00,250.37,40.31
2025-03-20 01:05:00,245.16,40.22
2025-03-20 01:10:00,249.49,40.55
2025-03-20 01:15:00,255.16,40.3
2025-03-20 01:20:00,252.39,39.69
2025-03-20 01:25:00,248.31,41.59
2025-03-20 01:30:00,310.58,39.81
2025-03-20 01:35:00,313.78,39.25
2025-03-20 01:40:00,311,42.46
2025-03-20 01:45:00,317.49,41.42
2025-03-20 01:50:00,311,38.67
2025-03-20 01:55:00,310.73,38.33
2025-03-20 02:00:00,306.76,39.79
2025-03-20 02:05:00,304.99,40.13
2025-03-20 02:10:00,313.09,40.22
2025-03-20 02:15:00,308.81,38.75
2025-03-20 02:20:00,307.71,38.75
2025-03-20 02:25:00,311.69,40.01
2025-03-20 02:30:00,308.16,39.47
2025-03-20 02:35:00,312.12,38.51
2025-03-20 02:40:00,310.72,41.79
2025-03-20 02:45:00,308.12,40.8
2025-03-20 02:50:00,310.77,39.75
2025-03-20 02:55:00,305.57,40.11
2025-03-20 03:00:00,311.32,39.16
2025-03-20 03:05:00,308.46,38.92
2025-03-20 03:10:00,309.89,38.54
2025-03-20 03:15:00,313.7,40.63
2025-03-20 03:20:00,310.09,39.8
2025-03-20 03:25:00,308.04,40.21
2025-03-20 03:30:00,252.96,39.35
2025-03-20 03:35:00,249.86,41.38
2025-03-20 03:40:00,253.61,40.39
2025-03-20 03:45:00,247.76,42.44
2025-03-20 03:50:00,249.11,40.86
2025-03-20 03:55:00,247.05,40.5
2025-03-20 04:00:00,246.03,40.46
2025-03-20 04:05:00,250.49,40.6
2025-03-20 04:10:00,248.13,41.4
2025-03-20 04:15:00,247.77,39.09
2025-03-20 04:20:00,250.41,40.39
2025-03-20 04:25:00,246.82,39.78
2025-03-20 04:30:00,249.76,39.03
2025-03-20 04:35:00,248.43,39.19
2025-03-20 04:40:00,255.51,39.84
2025-03-20 04:45:00,247.49,40.33
2025-03-20 04:50:00,245.92,39.05
2025-03-20 04:55:00,248.34,38.74
2025-03-20 05:00:00,250.46,113.01
2025-03-20 05:05:00,247.37,114.84
2025-03-20 05:10:00,248.34,114.73
2025-03-20 05:15:00,246.17,113.96
2025-03-20 05:20:00,247.46,114.41
2025-03-20 05:25:00,251.02,117.13
2025-03-20 05:30:00,252.66,115.67
2025-03-20 05:35:00,251.19,114.66
2025-03-20 05:40:00,252.89,114.14
2025-03-20 05:45:00,249.76,115.13
2025-03-20 05:50:00,251.93,114.8
2025-03-20 05:55:00,251.21,116.31
2025-03-20 06:00:00,249.94,114.95
2025-03-20 06:05:00,242.69,114.2
2025-03-20 06:10:00,249.5,113.08
2025-03-20 06:15:00,252.77,113.39
2025-03-20 06:20:00,247.58,115.67
2025-03-20 06:25:00,255.45,115.28
2025-03-20 06:30:00,252.48,113.91
2025-03-20 06:35:00,254.56,115.71
2025-03-20 06:40:00,255.29,114.54
2025-03-20 06:45:00,243.7,114.5
2025-03-20 06:50:00,252.87,112.34
2025-03-20 06:55:00,250.74,115.49
2025-03-20 07:00:00,253.55,39.89
2025-03-20 07:05:00,252.94,38.86
2025-03-20 07:10:00,248.28,40.31
2025-03-20 07:15:00,247.05,39.96
2025-03-20 07:20:00,247.02,39.79
2025-03-20 07:25:00,250.51,38.8
2025-03-20 07:30:00,247.2,41.34
2025-03-20 07:35:00,247.14,39.71
2025-03-20 07:40:00,248.16,40.78
2025-03-20 07:45:00,250.98,39.96
2025-03-20 07:50:00,247.6,39.51
2025-03-20 07:55:00,253.15,39.35
2025-03-20 08:00:00,247.66,40.45
2025-03-20 08:05:00,254.1,39.76
2025-03-20 08:10:00,246.94,40.33
2025-03-20 08:15:00,249.4,39.88
2025-03-20 08:20:00,250.31,40.95
2025-03-20 08:25:00,247.11,40.34
2025-03-20 08:30:00,247.8,39.91
2025-03-20 08:35:00,250.74,40.08
2025-03-20 08:40:00,248.6,40.32
2025-03-20 08:45:00,248.3,39.48
2025-03-20 08:50:00,248.75,40.07
2025-03-20 08:55:00,250.55,40.96
2025-03-20 09:00:00,247.48,38.71
2025-03-20 09:05:00,254.99,38.39
2025-03-20 09:10:00,244.35,39.54
2025-03-20 09:15:00,250.12,39.93
2025-03-20 09:20:00,249.55,39.38
2025-03-20 09:25:00,248.93,39.49
2025-03-20 09:30:00,245.8,38.67
2025-03-20 09:35:00,251.86,39.35
2025-03-20 09:40:00,244.99,40.39
2025-03-20 09:45:00,251.57,40.25
2025-03-20 09:50:00,249.69,40.61
2025-03-20 09:55:00,248.38,38.88
2025-03-20 10:00:00,246.16,41.76
2025-03-20 10:05:00,247.84,41.38
2025-03-20 10:10:00,242.95,39.49
2025-03-20 10:15:00,251.85,39.75
2025-03-20 10:20:00,250.41,40.12
2025-03-20 10:25:00,251.54,41.41
2025-03-20 10:30:00,246.4,39.79
2025-03-20 10:35:00,248.21,39.62
2025-03-20 10:40:00,251.79,40.07
2025-03-20 10:45:00,250.7,38.93
2025-03-20 10:50:00,253.3,40.27
2025-03-20 10:55:00,251.27,40.02
2025-03-20 11:00:00,251.01,38.92
2025-03-20 11:05:00,250.42,40.3
2025-03-20 11:10:00,254.22,38.88
2025-03-20 11:15:00,248.56,39.94
2025-03-20 11:20:00,248.07,40.43
2025-03-20 11:25:00,250.04,40.8
2025-03-20 11:30:00,249.89,40.38
2025-03-20 11:35:00,249.27,39.48
2025-03-20 11:40:00,252.64,39.43
2025-03-20 11:45:00,251.16,38.79
2025-03-20 11:50:00,248.49,41.04
2025-03-20 11:55:00,256.47,38.92
2025-03-20 12:00:00,248.29,38.94
2025-03-20 12:05:00,251.77,39.28
2025-03-20 12:10:00,247.44,40.79
2025-03-20 12:15:00,248.38,40.36
2025-03-20 12:20:00,248.95,40.47
2025-03-20 12:25:00,255.58,41.38
2025-03-20 12:30:00,250.32,39.66
2025-03-20 12:35:00,250.56,39.28
2025-03-20 12:40:00,245.68,41.42
2025-03-20 12:45:00,250.68,38.93
2025-03-20 12:50:00,246.91,39.42
2025-03-20 12:55:00,247.97,39.94
2025-03-20 13:00:00,266.33,39.43
2025-03-20 13:05:00,263.59,41.05
2025-03-20 13:10:00,269.54,39.45
2025-03-20 13:15:00,268.88,40
2025-03-20 13:20:00,265.56,39.89
2025-03-20 13:25:00,265.22,39.81
2025-03-20 13:30:00,264.46,41.11
2025-03-20 13:35:00,265.97,40.04
2025-03-20 13:40:00,266.41,39.48
2025-03-20 13:45:00,264.24,39.07
2025-03-20 13:50:00,261.51,40.47
2025-03-20 13:55:00,265.77,40.21
2025-03-20 14:00:00,265.53,39.47
2025-03-20 14:05:00,262.98,38.58
2025-03-20 14:10:00,264.84,40.92
2025-03-20 14:15:00,262.55,38.75
2025-03-20 14:20:00,266.81,40.32
2025-03-20 14:25:00,265.47,41.36
2025-03-20 14:30:00,265.55,39.33
2025-03-20 14:35:00,267.17,39.47
2025-03-20 14:40:00,271.57,40.12
2025-03-20 14:45:00,265.12,39.86
2025-03-20 14:50:00,266.77,41.09
2025-03-20 14:55:00,268.26,38.45
2025-03-20 15:00:00,249.72,40.85
2025-03-20 15:05:00,252.69,41.27
2025-03-20 15:10:00,253.76,40.86
2025-03-20 15:15:00,250.04,39.32
2025-03-20 15:20:00,258.53,39.06
