timestamp,Midwest Carbon Intensity (grams of CO2 per kWh),East Carbon Intensity (grams of CO2 per kWh),West Carbon Intensity (grams of CO2 per kWh)
2025-03-20 14:30:00,544.3,452.6,265.9
2025-03-20 14:35:00,546.4,454.8,259.2
2025-03-20 14:40:00,544.3,450.5,258.3
2025-03-20 14:45:00,549.3,447.8,264.6
2025-03-20 14:50:00,550.5,449.2,262.1
2025-03-20 14:55:00,545.1,448.4,259.7
2025-03-20 15:00:00,551.8,448.7,265.7
2025-03-20 15:05:00,551.3,451.7,265.8
2025-03-20 15:10:00,547.9,450.6,261.8
2025-03-20 15:15:00,549.1,452.8,256.7
2025-03-20 15:20:00,543.8,451,261.6
2025-03-20 15:25:00,548.7,447.3,260.5
2025-03-20 15:30:00,549.8,448.4,264.6
2025-03-20 15:35:00,550.3,448.2,263
2025-03-20 15:40:00,550.9,449.4,264
2025-03-20 15:45:00,550.6,455.3,262.7
2025-03-20 15:50:00,549.1,455.8,272.1
2025-03-20 15:55:00,550.7,452.5,267.1
2025-03-20 16:00:00,552.9,450.3,275.5
2025-03-20 16:05:00,549.6,445.9,281.2
2025-03-20 16:10:00,550.9,450.6,279.7
2025-03-20 16:15:00,549.4,447.6,281.6
2025-03-20 16:20:00,548,454.9,287.7
2025-03-20 16:25:00,551.5,445.2,288.6
2025-03-20 16:30:00,548.3,451.1,294.9
2025-03-20 16:35:00,551.1,447.4,294.6
2025-03-20 16:40:00,550.1,450,300.8
2025-03-20 16:45:00,549.1,452,303.5
2025-03-20 16:50:00,549,453.1,308
2025-03-20 16:55:00,548.5,449.8,316.5
2025-03-20 17:00:00,545,452.3,315.7
2025-03-20 17:05:00,551.1,448,320.1
2025-03-20 17:10:00,550.7,450.7,320.3
2025-03-20 17:15:00,552.5,453,326.3
2025-03-20 17:20:00,548.4,451,328.3
2025-03-20 17:25:00,555.7,448.4,332.6
2025-03-20 17:30:00,548.9,449.2,337.9
2025-03-20 17:35:00,547.4,453,337.7
2025-03-20 17:40:00,547,446.7,341.3
2025-03-20 17:45:00,544.8,447.2,344.1
2025-03-20 17:50:00,554.6,451.8,347.2
2025-03-20 17:55:00,554.1,448.7,352.2
2025-03-20 18:00:00,551.8,445.6,353.5
2025-03-20 18:05:00,547.3,454.1,361.8
2025-03-20 18:10:00,555.4,446.7,368.1
2025-03-20 18:15:00,548.9,449.4,360.9
2025-03-20 18:20:00,549.2,448.1,366
2025-03-20 18:25:00,554.3,449.1,370.6
2025-03-20 18:30:00,552,447.3,368.9
2025-03-20 18:35:00,556.6,452.1,368.9
2025-03-20 18:40:00,550.7,450.3,379.1
2025-03-20 18:45:00,548.8,453,377.9
2025-03-20 18:50:00,548.2,448.2,378.7
2025-03-20 18:55:00,544.5,456.4,383.8
2025-03-20 19:00:00,549.2,444.3,383.4
2025-03-20 19:05:00,553.4,445.2,382.4
2025-03-20 19:10:00,551.8,455.3,381.1
2025-03-20 19:15:00,550.1,451.4,383.9
2025-03-20 19:20:00,547,451,390.2
2025-03-20 19:25:00,550.7,451.3,389.8
2025-03-20 19:30:00,553,451.7,388.3
2025-03-20 19:35:00,551.3,450.9,395.2
2025-03-20 19:40:00,550.5,447.1,390.3
2025-03-20 19:45:00,547.6,452.5,394.6
2025-03-20 19:50:00,552.6,452,393.1
2025-03-20 19:55:00,540.6,454.3,399
2025-03-20 20:00:00,551.1,455.3,396.1
2025-03-20 20:05:00,557.7,451,394.6
2025-03-20 20:10:00,545.5,446.3,394.5
2025-03-20 20:15:00,549.3,455.3,395.5
2025-03-20 20:20:00,550,446.9,393.8
2025-03-20 20:25:00,548.6,451,392.3
2025-03-20 20:30:00,553.1,449.2,397.7
2025-03-20 20:35:00,551.4,448.7,395.6
2025-03-20 20:40:00,550.5,452.3,395.9
2025-03-20 20:45:00,552.4,450.7,397.5
2025-03-20 20:50:00,550.1,451.5,398.2
2025-03-20 20:55:00,559.5,447.6,398.3
2025-03-20 21:00:00,550.5,449.5,403.7
2025-03-20 21:05:00,550.6,447.7,400.6
2025-03-20 21:10:00,544.9,449.4,405.1
2025-03-20 21:15:00,548.4,449.6,397.6
2025-03-20 21:20:00,553.4,455.5,401.4
2025-03-20 21:25:00,546,449.2,398
2025-03-20 21:30:00,543.5,443.6,397.6
2025-03-20 21:35:00,550.1,454.2,405.8
2025-03-20 21:40:00,554.1,451.3,397.2
2025-03-20 21:45:00,550.1,449.6,392.8
2025-03-20 21:50:00,549,448.7,397.5
2025-03-20 21:55:00,544.4,447.2,393.6
2025-03-20 22:00:00,551.4,455.8,396.8
2025-03-20 22:05:00,552,450.2,397.2
2025-03-20 22:10:00,544.7,444.8,399.9
2025-03-20 22:15:00,553.4,451,393.7
2025-03-20 22:20:00,552.3,453.6,403.4
2025-03-20 22:25:00,553.4,450.5,394.2
2025-03-20 22:30:00,551.8,447.3,399.5
2025-03-20 22:35:00,552,447,398.9
2025-03-20 22:40:00,551.6,447.2,402.4
2025-03-20 22:45:00,552.6,454.6,401
2025-03-20 22:50:00,544.5,449.8,403.5
2025-03-20 22:55:00,545.5,445,398.9
2025-03-20 23:00:00,547.8,451.2,398.6
2025-03-20 23:05:00,549.6,450.4,401.2
2025-03-20 23:10:00,551.2,448.7,403.1
2025-03-20 23:15:00,551,446.9,402.4
2025-03-20 23:20:00,553.4,446.8,400.9
2025-03-20 23:25:00,553.4,453.3,400.7
2025-03-20 23:30:00,547.4,450.7,399.9
2025-03-20 23:35:00,550.7,451.4,401.2
2025-03-20 23:40:00,547.5,450.7,406.1
2025-03-20 23:45:00,549.4,451,399.3
2025-03-20 23:50:00,551,448.6,398.9
2025-03-20 23:55:00,539.8,449.4,398.7
2025-03-21 00:00:00,557.2,453.5,401.2
2025-03-21 00:05:00,551.7,454.2,393.6
2025-03-21 00:10:00,548.2,446.3,399.6
2025-03-21 00:15:00,555.8,449.3,402.6
2025-03-21 00:20:00,549,452.4,398.4
2025-03-21 00:25:00,550.4,455.6,400.6
2025-03-21 00:30:00,548.5,455.2,406.3
2025-03-21 00:35:00,554.9,447.5,401
2025-03-21 00:40:00,549.7,453.7,393.3
2025-03-21 00:45:00,550.4,450,395.8
2025-03-21 00:50:00,553.6,452.9,399.2
2025-03-21 00:55:00,551.7,452.1,397.6
2025-03-21 01:00:00,549.8,445.9,400.3
2025-03-21 01:05:00,553.3,451.3,399.1
2025-03-21 01:10:00,557.6,452.7,403.5
2025-03-21 01:15:00,550.9,449.5,396.7
2025-03-21 01:20:00,550.3,448.8,399.4
2025-03-21 01:25:00,550.5,444.8,400.7
2025-03-21 01:30:00,553.9,451.4,401
2025-03-21 01:35:00,548.2,449.9,400.4
2025-03-21 01:40:00,549.1,446.4,392.8
2025-03-21 01:45:00,545.3,448.1,400.2
2025-03-21 01:50:00,546.4,449.4,399.5
2025-03-21 01:55:00,548.4,447.1,402.6
2025-03-21 02:00:00,549.7,448.7,402.2
2025-03-21 02:05:00,555.2,443.2,400.7
2025-03-21 02:10:00,551.5,452.3,400.9
2025-03-21 02:15:00,547.1,448.1,404.1
2025-03-21 02:20:00,547.6,444.5,403.5
2025-03-21 02:25:00,553.9,440.2,400.8
2025-03-21 02:30:00,553.1,450.4,406.4
2025-03-21 02:35:00,549.8,448.6,398.1
2025-03-21 02:40:00,548.3,447.2,396.4
2025-03-21 02:45:00,553,448.8,400
2025-03-21 02:50:00,546.6,448.3,398.9
2025-03-21 02:55:00,550.7,445.8,392.6
2025-03-21 03:00:00,556.3,444,398
2025-03-21 03:05:00,550,442.9,401
2025-03-21 03:10:00,547,444.8,399.8
2025-03-21 03:15:00,550.4,447,397.7
2025-03-21 03:20:00,547.7,441.8,400.1
2025-03-21 03:25:00,544.8,445.7,400.4
2025-03-21 03:30:00,551,441.6,402.1
2025-03-21 03:35:00,552.1,440.7,398.1
2025-03-21 03:40:00,547.6,445.7,402.6
2025-03-21 03:45:00,547.3,442.4,396.7
2025-03-21 03:50:00,545.3,441.3,398.5
2025-03-21 03:55:00,547.6,432.7,405.1
2025-03-21 04:00:00,546.1,440.3,396.9
2025-03-21 04:05:00,544.5,432.1,398
2025-03-21 04:10:00,553,430.2,396.2
2025-03-21 04:15:00,548.4,422.8,397.5
2025-03-21 04:20:00,548.4,428.6,400.4
2025-03-21 04:25:00,549,422.6,402.1
2025-03-21 04:30:00,548.3,425.3,399.9
2025-03-21 04:35:00,544.4,418.6,399
2025-03-21 04:40:00,546,425.5,396.3
2025-03-21 04:45:00,544,419.6,397.8
2025-03-21 04:50:00,545.6,422.6,395.4
2025-03-21 04:55:00,544.8,410.4,402.2
2025-03-21 05:00:00,542.1,415.7,402.4
2025-03-21 05:05:00,538.7,403.2,399.9
2025-03-21 05:10:00,542.5,406.6,401.3
2025-03-21 05:15:00,540.8,401.5,402.6
2025-03-21 05:20:00,535,399.3,400.3
2025-03-21 05:25:00,541.5,396.3,404.2
2025-03-21 05:30:00,542.1,392.3,396.9
2025-03-21 05:35:00,546,388.4,399
2025-03-21 05:40:00,536.4,387.9,398.6
2025-03-21 05:45:00,535,386.6,401.9
2025-03-21 05:50:00,532.4,386.8,395.7
2025-03-21 05:55:00,535.4,381.1,404.3
2025-03-21 06:00:00,534.4,380.7,401.7
2025-03-21 06:05:00,530.3,369.8,405.2
2025-03-21 06:10:00,531.1,369.9,399.9
2025-03-21 06:15:00,524.6,370.3,398.3
2025-03-21 06:20:00,532.2,366.2,402
2025-03-21 06:25:00,526,359.7,403.1
2025-03-21 06:30:00,527,362.2,397.8
2025-03-21 06:35:00,521.6,355,394
2025-03-21 06:40:00,522.9,351.6,394.5
2025-03-21 06:45:00,522.6,352.8,400.8
2025-03-21 06:50:00,522.2,348.8,404.6
2025-03-21 06:55:00,522.4,344.8,396.1
2025-03-21 07:00:00,524,342.4,399.1
2025-03-21 07:05:00,520.6,338.8,398.9
2025-03-21 07:10:00,520,338.8,405.7
2025-03-21 07:15:00,520.2,341.4,406.7
2025-03-21 07:20:00,516.4,337.2,401.2
2025-03-21 07:25:00,513.3,337.9,402.6
2025-03-21 07:30:00,515.3,335.2,402.5
2025-03-21 07:35:00,514.3,330.7,396
2025-03-21 07:40:00,511.9,326.7,401.9
2025-03-21 07:45:00,504.5,328.2,396.7
2025-03-21 07:50:00,505.3,328.4,399.3
2025-03-21 07:55:00,506,327.9,403.2
2025-03-21 08:00:00,508.2,332.9,399.9
2025-03-21 08:05:00,504.9,333,403
2025-03-21 08:10:00,507.6,337.1,403.5
2025-03-21 08:15:00,507.3,328.6,394.3
2025-03-21 08:20:00,506.3,336.4,392.9
2025-03-21 08:25:00,505.7,337.3,402.9
2025-03-21 08:30:00,498.4,333,402.9
2025-03-21 08:35:00,502.5,336.4,400
2025-03-21 08:40:00,498.9,340.2,400.2
2025-03-21 08:45:00,495.4,338,401.6
2025-03-21 08:50:00,499.3,339.6,401.4
2025-03-21 08:55:00,504,340.1,397.7
2025-03-21 09:00:00,501.4,337,401.3
2025-03-21 09:05:00,506.1,346.6,397.2
2025-03-21 09:10:00,500.7,346.6,398.7
2025-03-21 09:15:00,507.7,348.1,398.4
2025-03-21 09:20:00,501.2,355.2,394.9
2025-03-21 09:25:00,501.1,352.3,394.9
2025-03-21 09:30:00,497.7,361.8,403.5
2025-03-21 09:35:00,505.4,363.7,393.7
2025-03-21 09:40:00,501.2,364,397.1
2025-03-21 09:45:00,501.5,368,397.3
2025-03-21 09:50:00,508,367.6,394.9
2025-03-21 09:55:00,508.5,376.4,396.5
2025-03-21 10:00:00,509.3,377.8,394.8
2025-03-21 10:05:00,505.7,381,390.6
2025-03-21 10:10:00,507.7,384.8,394.1
2025-03-21 10:15:00,508.7,384.3,390
2025-03-21 10:20:00,512.3,384.7,396
2025-03-21 10:25:00,515.8,395,391.2
2025-03-21 10:30:00,513.4,397.1,386.8
2025-03-21 10:35:00,519.4,396.3,388.8
2025-03-21 10:40:00,517.4,401.9,383.8
2025-03-21 10:45:00,515.2,407.1,386.1
2025-03-21 10:50:00,519.6,409.4,383.3
2025-03-21 10:55:00,523.5,406.9,380.1
2025-03-21 11:00:00,525.7,406.6,378.5
2025-03-21 11:05:00,524.5,409.5,386.7
2025-03-21 11:10:00,522.3,414.8,378
2025-03-21 11:15:00,522.8,422.3,374.6
2025-03-21 11:20:00,526.4,417.9,372.1
2025-03-21 11:25:00,530.9,420.3,373.3
2025-03-21 11:30:00,528.4,422.2,367.8
2025-03-21 11:35:00,529.7,424.3,364.2
2025-03-21 11:40:00,529.6,427.6,365
2025-03-21 11:45:00,529.6,425.5,362.5
2025-03-21 11:50:00,531.2,434.1,358.8
2025-03-21 11:55:00,533.1,431.9,354.7
2025-03-21 12:00:00,538.9,441.2,353.4
2025-03-21 12:05:00,534,431.6,350.3
2025-03-21 12:10:00,535.9,441.1,346.9
2025-03-21 12:15:00,534.1,441.6,346.4
2025-03-21 12:20:00,539.7,437.3,349.1
2025-03-21 12:25:00,542.5,438.3,343.2
2025-03-21 12:30:00,544.1,437.7,341.7
2025-03-21 12:35:00,540.6,438.6,330.8
2025-03-21 12:40:00,542.4,442.1,334.1
2025-03-21 12:45:00,540.9,442.9,326.3
2025-03-21 12:50:00,543.6,438.7,325.1
2025-03-21 12:55:00,543.6,451,320
2025-03-21 13:00:00,543.4,443.9,314.1
2025-03-21 13:05:00,544.2,445.5,313.7
2025-03-21 13:10:00,545.6,443.9,309.5
2025-03-21 13:15:00,543.9,445.4,299.2
2025-03-21 13:20:00,544.5,445.5,300.7
2025-03-21 13:25:00,550.8,446.9,300.3
2025-03-21 13:30:00,554.2,447.2,295.2
2025-03-21 13:35:00,542.8,450,292.5
2025-03-21 13:40:00,542.9,448.5,285.6
2025-03-21 13:45:00,544.1,450.2,285.6
2025-03-21 13:50:00,547,448.3,281.6
2025-03-21 13:55:00,550.3,449.2,278.5
2025-03-21 14:00:00,549.6,447.9,274.4
2025-03-21 14:05:00,548.5,451.8,276.7
2025-03-21 14:10:00,549.8,449.9,272.7
2025-03-21 14:15:00,546.3,448.6,270.2
2025-03-21 14:20:00,547.8,448.6,273.7
2025-03-21 14:25:00,548.7,449,267.3
2025-03-21 14:30:00,544.1,449.5,267.9
2025-03-21 14:35:00,545.5,449.3,263.8
2025-03-21 14:40:00,545.7,447.9,260.9
2025-03-21 14:45:00,551.5,451.9,257.9
2025-03-21 14:50:00,550,452.1,261.2
2025-03-21 14:55:00,551.2,455,252.1
2025-03-21 15:00:00,543.9,447.9,260.8
2025-03-21 15:05:00,545.1,451.8,261.1
2025-03-21 15:10:00,551.6,444.1,259.8
2025-03-21 15:15:00,541.3,452.3,260.8
2025-03-21 15:20:00,553.3,445.5,258.2
2025-03-21 15:25:00,544.2,446.9,267.2
2025-03-21 15:30:00,552.3,450.9,263.3
2025-03-21 15:35:00,547.1,448,262.9
2025-03-21 15:40:00,553,447.6,269.2
2025-03-21 15:45:00,559.5,448.5,269.8
2025-03-21 15:50:00,543,452.1,270.6
2025-03-21 15:55:00,552,447.2,272.6
2025-03-21 16:00:00,544.5,449.8,276.4
2025-03-21 16:05:00,551.2,448.8,283.1
2025-03-21 16:10:00,549.3,452.4,283.3
2025-03-21 16:15:00,550.3,452.5,284.7
2025-03-21 16:20:00,547.2,444.5,290.5
2025-03-21 16:25:00,552.3,453.1,291.1
2025-03-21 16:30:00,545.6,448.2,295.5
2025-03-21 16:35:00,553.7,450.7,298.1
2025-03-21 16:40:00,548.7,447.2,302.8
2025-03-21 16:45:00,545.8,451.1,303.2
2025-03-21 16:50:00,554.8,457.6,304.6
2025-03-21 16:55:00,549.8,450.4,314.3
2025-03-21 17:00:00,555.7,448.6,319.6
2025-03-21 17:05:00,553.6,449.3,315.3
2025-03-21 17:10:00,547.6,445.6,322.7
2025-03-21 17:15:00,549.7,454.3,324.3
2025-03-21 17:20:00,550.4,450.9,331.8
2025-03-21 17:25:00,554.6,446.9,333.3
2025-03-21 17:30:00,551.3,446.9,345.9
2025-03-21 17:35:00,550.5,450,338.3
2025-03-21 17:40:00,549.4,452.8,347.1
2025-03-21 17:45:00,549.8,446.5,350.5
2025-03-21 17:50:00,553.9,453.3,350.3
2025-03-21 17:55:00,550,449.7,351.8
2025-03-21 18:00:00,548.8,447.2,354.8
2025-03-21 18:05:00,548.3,448.6,357.4
2025-03-21 18:10:00,548.3,455.2,363.4
2025-03-21 18:15:00,545.8,445.8,360
2025-03-21 18:20:00,547.7,447.8,364.6
2025-03-21 18:25:00,554.5,452.9,366.6
2025-03-21 18:30:00,549.4,450.6,364.5
2025-03-21 18:35:00,552.1,447.6,374.5
2025-03-21 18:40:00,542.6,452.9,377.1
2025-03-21 18:45:00,551.7,453,374
2025-03-21 18:50:00,549.5,451,380.8
2025-03-21 18:55:00,548.6,448.2,374.7
2025-03-21 19:00:00,550.5,448.6,381.1
2025-03-21 19:05:00,548.5,450.9,382.2
2025-03-21 19:10:00,543.6,446.1,384.3
2025-03-21 19:15:00,552.8,454,385.6
2025-03-21 19:20:00,550.7,455.1,386.4
2025-03-21 19:25:00,549.1,449.3,386.6
2025-03-21 19:30:00,547.1,451.1,388.5
2025-03-21 19:35:00,545.6,453.6,394
2025-03-21 19:40:00,550.7,455.9,389.1
2025-03-21 19:45:00,554.8,454.7,398.4
2025-03-21 19:50:00,550.6,444.8,390.5
2025-03-21 19:55:00,545.9,449.1,393.9
2025-03-21 20:00:00,550.7,451.5,395.6
2025-03-21 20:05:00,549.8,448.5,393.6
2025-03-21 20:10:00,552.6,455.3,399.2
2025-03-21 20:15:00,551.8,454.9,397.2
2025-03-21 20:20:00,541,447.6,395.4
2025-03-21 20:25:00,551.6,449.5,400.5
2025-03-21 20:30:00,547,447.8,393.8
2025-03-21 20:35:00,545.7,449.4,395.5
2025-03-21 20:40:00,549.4,449.3,399.2
2025-03-21 20:45:00,551.2,452.9,400.2
2025-03-21 20:50:00,545.1,447.3,399
2025-03-21 20:55:00,552.1,442.1,397.9
2025-03-21 21:00:00,552.3,445.2,397.7
2025-03-21 21:05:00,550.1,446.9,402
2025-03-21 21:10:00,547.4,448,399.5
2025-03-21 21:15:00,547.1,450.6,396.3
2025-03-21 21:20:00,553.1,446.8,396.3
2025-03-21 21:25:00,545.5,446.4,403.7
2025-03-21 21:30:00,553.2,447.2,397.1
2025-03-21 21:35:00,549.5,446.7,400.2
2025-03-21 21:40:00,549.7,448.3,403.5
2025-03-21 21:45:00,544.9,448.2,401.2
2025-03-21 21:50:00,549.6,452.1,397.3
2025-03-21 21:55:00,551.8,447,396.6
2025-03-21 22:00:00,546,448.9,405.3
2025-03-21 22:05:00,551.5,448.4,396.6
2025-03-21 22:10:00,550.3,452.4,398.1
2025-03-21 22:15:00,548.1,449.5,400.9
2025-03-21 22:20:00,552.6,453.2,399.2
2025-03-21 22:25:00,543.4,446.5,401.6
2025-03-21 22:30:00,551,449.9,395.5
2025-03-21 22:35:00,554.9,448.3,399.3
2025-03-21 22:40:00,554.3,446.3,401.9
2025-03-21 22:45:00,551.2,449.8,402
2025-03-21 22:50:00,549.1,455.2,398.2
2025-03-21 22:55:00,548.1,447.4,396.9
2025-03-21 23:00:00,549.1,449.6,400.6
2025-03-21 23:05:00,551.6,446.1,396
2025-03-21 23:10:00,547.6,445.6,403.8
2025-03-21 23:15:00,552.3,447.6,400.4
2025-03-21 23:20:00,556.4,448.7,397.9
2025-03-21 23:25:00,549.8,448.8,396.8
2025-03-21 23:30:00,546,449.3,398.1
2025-03-21 23:35:00,546,445.1,395.3
2025-03-21 23:40:00,552.3,448.1,401.5
2025-03-21 23:45:00,549.8,451.5,397.6
2025-03-21 23:50:00,552.6,445.9,401.2
2025-03-21 23:55:00,548.4,448.9,401.6
2025-03-22 00:00:00,552.5,450.8,402.9
2025-03-22 00:05:00,549.5,447.6,400.8
2025-03-22 00:10:00,547.8,451,403.4
2025-03-22 00:15:00,548.8,445.4,404.2
2025-03-22 00:20:00,546.4,452.6,400.8
2025-03-22 00:25:00,556,451,401
2025-03-22 00:30:00,549.7,450.1,398.3
2025-03-22 00:35:00,551.9,453.3,397
2025-03-22 00:40:00,548.4,448.9,403.8
2025-03-22 00:45:00,546.8,448,401.8
2025-03-22 00:50:00,549.3,453.9,402.1
2025-03-22 00:55:00,553.3,455.3,398.2
2025-03-22 01:00:00,548.4,447.7,404.9
2025-03-22 01:05:00,547.4,449.4,399.3
2025-03-22 01:10:00,550.4,452.8,397.6
2025-03-22 01:15:00,551.5,449.4,398.3
2025-03-22 01:20:00,554.9,451.3,404.7
2025-03-22 01:25:00,551,451.8,396.7
2025-03-22 01:30:00,551.9,447.7,397.7
2025-03-22 01:35:00,552.1,450.6,408.7
2025-03-22 01:40:00,546.5,449.2,402.8
2025-03-22 01:45:00,547,445.4,397.8
2025-03-22 01:50:00,546.7,446,396.8
2025-03-22 01:55:00,545.9,446.9,395
2025-03-22 02:00:00,552.3,451.5,400.3
2025-03-22 02:05:00,550.7,451.4,402.2
2025-03-22 02:10:00,550.1,450.5,404.6
2025-03-22 02:15:00,542.1,449.4,394.3
2025-03-22 02:20:00,556,449.1,396
2025-03-22 02:25:00,547.1,448.4,399.6
2025-03-22 02:30:00,555.9,448.5,408.4
2025-03-22 02:35:00,545.4,448.4,402.7
2025-03-22 02:40:00,547.2,442.4,401.1
2025-03-22 02:45:00,543,443.8,396.3
2025-03-22 02:50:00,550.7,442.6,393.6
2025-03-22 02:55:00,546.2,448.6,400.1
2025-03-22 03:00:00,546.2,449.7,399.7
2025-03-22 03:05:00,545.3,437.6,399.2
2025-03-22 03:10:00,551.6,448.2,398.9
2025-03-22 03:15:00,551.3,443.1,397.8
2025-03-22 03:20:00,554.5,445.2,397.1
2025-03-22 03:25:00,546.9,442.8,404.2
2025-03-22 03:30:00,549.5,444.8,397.3
2025-03-22 03:35:00,544.9,440.2,399.2
2025-03-22 03:40:00,547.6,434.4,399.9
2025-03-22 03:45:00,546.8,437.1,402.1
2025-03-22 03:50:00,549.6,437.8,397.4
2025-03-22 03:55:00,551.1,434.4,402.9
2025-03-22 04:00:00,550.8,435.7,398.3
2025-03-22 04:05:00,545,432.2,399.5
2025-03-22 04:10:00,550.3,429.1,404.9
2025-03-22 04:15:00,546.9,426.1,397.1
2025-03-22 04:20:00,545.7,426.5,402.2
2025-03-22 04:25:00,544.3,426.5,403
2025-03-22 04:30:00,544.3,418.2,400.9
2025-03-22 04:35:00,550.9,419.8,399.6
2025-03-22 04:40:00,546.1,414.1,406.4
2025-03-22 04:45:00,545.3,416.1,400
2025-03-22 04:50:00,543.5,419.3,400.6
2025-03-22 04:55:00,551.1,409.9,399
2025-03-22 05:00:00,547.1,413.2,400.5
2025-03-22 05:05:00,540.5,417.1,402.9
2025-03-22 05:10:00,541.2,410.4,399.2
2025-03-22 05:15:00,540.7,403.8,393.7
2025-03-22 05:20:00,541.1,403.2,401.5
2025-03-22 05:25:00,537.9,393.8,396.8
2025-03-22 05:30:00,540.5,390.3,402.2
2025-03-22 05:35:00,542.7,392.3,400
2025-03-22 05:40:00,533.6,390.4,402.8
2025-03-22 05:45:00,533.3,389.6,397.2
2025-03-22 05:50:00,534.3,381.6,398.4
2025-03-22 05:55:00,533.5,380.8,399
2025-03-22 06:00:00,539.8,377.7,395.5
2025-03-22 06:05:00,535.7,373.8,403.3
2025-03-22 06:10:00,534.5,370.9,395.1
2025-03-22 06:15:00,529.8,365.6,403.3
2025-03-22 06:20:00,528.6,366,401.3
2025-03-22 06:25:00,523.9,362.9,399.4
2025-03-22 06:30:00,529.5,358.1,401
2025-03-22 06:35:00,527.4,358.6,400.9
2025-03-22 06:40:00,528.5,357,398.8
2025-03-22 06:45:00,522.8,353.3,400.9
2025-03-22 06:50:00,521.8,345.6,402.2
2025-03-22 06:55:00,521.4,346.7,397.1
2025-03-22 07:00:00,522.3,341.4,401
2025-03-22 07:05:00,514,342.3,392.1
2025-03-22 07:10:00,519.4,337.3,394.1
2025-03-22 07:15:00,515.8,342,401.6
2025-03-22 07:20:00,511.5,338.8,398.7
2025-03-22 07:25:00,507.2,338.5,397.3
2025-03-22 07:30:00,511.8,336.8,399.7
2025-03-22 07:35:00,515.4,331.8,398.7
2025-03-22 07:40:00,515,330.4,396.9
2025-03-22 07:45:00,509.9,336.2,394.9
2025-03-22 07:50:00,513.7,329.9,393.9
2025-03-22 07:55:00,506.7,326,402
2025-03-22 08:00:00,508.7,333,398.4
2025-03-22 08:05:00,503.6,330.5,402.6
2025-03-22 08:10:00,502.6,334.9,398.3
2025-03-22 08:15:00,501.4,331.7,400.6
2025-03-22 08:20:00,496.5,331.6,399.1
2025-03-22 08:25:00,505.9,337.2,399.5
2025-03-22 08:30:00,499.6,329.1,399.6
2025-03-22 08:35:00,498.7,333.2,397.8
2025-03-22 08:40:00,497.1,333.8,395.4
2025-03-22 08:45:00,499.8,331.6,401.2
2025-03-22 08:50:00,505.5,342.6,403.6
2025-03-22 08:55:00,506.3,340.3,403.6
2025-03-22 09:00:00,495,346.8,396.8
2025-03-22 09:05:00,499,347.5,396
2025-03-22 09:10:00,497.1,350.6,396.3
2025-03-22 09:15:00,503.4,349.9,397.2
2025-03-22 09:20:00,501.5,351.6,397.3
2025-03-22 09:25:00,499.2,356.9,394.2
2025-03-22 09:30:00,501.8,362.2,392.4
2025-03-22 09:35:00,500.6,362.1,396.6
2025-03-22 09:40:00,507.5,363.1,385.4
2025-03-22 09:45:00,505,364.6,395.2
2025-03-22 09:50:00,506.2,371.8,392.2
2025-03-22 09:55:00,497,372.5,396.8
2025-03-22 10:00:00,505.7,377,397
2025-03-22 10:05:00,513.1,379.5,396.4
2025-03-22 10:10:00,511.8,381.9,391.4
2025-03-22 10:15:00,503.3,387.1,388.3
2025-03-22 10:20:00,509,390.9,388.4
2025-03-22 10:25:00,507.5,398.1,390.7
2025-03-22 10:30:00,517.4,397.3,383.9
2025-03-22 10:35:00,514.2,402.7,392
2025-03-22 10:40:00,512.4,398.2,385.6
2025-03-22 10:45:00,516,398.6,386.9
2025-03-22 10:50:00,509.3,406,378.7
2025-03-22 10:55:00,515.2,411.1,379.8
2025-03-22 11:00:00,519.8,413.1,375.3
2025-03-22 11:05:00,523.5,417.1,382.5
2025-03-22 11:10:00,516.4,408.1,377.2
2025-03-22 11:15:00,522.3,421.7,377.6
2025-03-22 11:20:00,527.7,421.1,374.1
2025-03-22 11:25:00,521.6,417.5,373.3
2025-03-22 11:30:00,527.8,426.2,368.7
2025-03-22 11:35:00,528.5,426.4,366.9
2025-03-22 11:40:00,534.6,428.8,364.8
2025-03-22 11:45:00,529.9,432.3,363.8
2025-03-22 11:50:00,531.2,432.2,361.3
2025-03-22 11:55:00,535.3,427.9,365.8
2025-03-22 12:00:00,529.8,433.3,359.6
2025-03-22 12:05:00,534.1,430.2,346.3
2025-03-22 12:10:00,534.4,438.2,348.2
2025-03-22 12:15:00,536.2,441.6,344.4
2025-03-22 12:20:00,540.1,434.8,346.3
2025-03-22 12:25:00,540,437.5,338.3
2025-03-22 12:30:00,536.9,437.8,337.3
2025-03-22 12:35:00,540.4,440,325.5
2025-03-22 12:40:00,545.2,443.3,324.6
2025-03-22 12:45:00,538.9,441.5,331.9
2025-03-22 12:50:00,542.5,445.5,322.3
2025-03-22 12:55:00,542.1,447.3,315.6
2025-03-22 13:00:00,543,448,315.8
2025-03-22 13:05:00,538.9,441.9,308.4
2025-03-22 13:10:00,548.5,449.9,307.2
2025-03-22 13:15:00,542.4,450.6,300.2
2025-03-22 13:20:00,548.3,451.2,298.7
2025-03-22 13:25:00,543.8,446.5,296.4
2025-03-22 13:30:00,544.1,445,297.7
2025-03-22 13:35:00,550,444.6,292.5
2025-03-22 13:40:00,549.7,444.5,289.8
2025-03-22 13:45:00,547.6,448.1,284.8
2025-03-22 13:50:00,549.6,450.8,284.4
2025-03-22 13:55:00,546.7,452.4,276.5
